id,name,shelves,platforms,rating,review,dates,statuses,genres,franchises,developers,publishers,release_date,url,giantbomb_id
87999,Palworld,"{""Playing"": {""date_added"": ""2024-08-23T01:16:47Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547299-playing/"", ""order"": 18}, ""Endless"": {""date_added"": ""2024-08-23T01:16:46Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547305-endless/"", ""order"": 70}}",{},,,"[{""date_started"": ""None"", ""date_finished"": ""None"", ""seconds_played"": 60, ""level_of_completion"": null}]",[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Simulation"": {""url"": ""https://www.grouvee.com/games/?genre=simulation""}}",{},"{""Pocket Pair Inc."": {""url"": ""https://www.grouvee.com/games/company/12476-pocket-pair-inc/""}}","{""Pocket Pair Inc."": {""url"": ""https://www.grouvee.com/games/company/12476-pocket-pair-inc/""}}",2024-01-19,https://www.grouvee.com/games/87999-palworld/,82842
88178,Demeo,"{""Wish List"": {""date_added"": ""2023-08-15T08:08:45Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 241}, ""VR"": {""date_added"": ""2023-08-15T08:08:47Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 123}}",{},,,[],[],"{""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}, ""Strategy"": {""url"": ""https://www.grouvee.com/games/?genre=strategy""}}",{},"{""Resolution Games"": {""url"": ""https://www.grouvee.com/games/company/13362-resolution-games/""}}","{""Resolution Games"": {""url"": ""https://www.grouvee.com/games/company/13362-resolution-games/""}}",2021-05-06,https://www.grouvee.com/games/88178-demeo/,82999
88181,I Expect You to Die 2: The Spy and The Liar,"{""Wish List"": {""date_added"": ""2023-08-15T07:57:26Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 219}, ""VR"": {""date_added"": ""2023-08-15T07:57:28Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 99}}",{},,,[],[],"{""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}","{""I Expect You to Die"": {""url"": ""https://www.grouvee.com/games/franchise/4991-i-expect-you-to-die/""}}","{""Schell Games"": {""url"": ""https://www.grouvee.com/games/company/13944-schell-games/""}}","{""Schell Games"": {""url"": ""https://www.grouvee.com/games/company/13944-schell-games/""}}",2021-08-24,https://www.grouvee.com/games/88181-i-expect-you-to-die-2-the-spy-and-the-liar/,83002
88239,Metroid Dread,"{""Wish List"": {""date_added"": ""2022-03-24T12:33:29Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 150}}","{""Nintendo Switch"": {""url"": ""https://www.grouvee.com/games/?platform=nintendo-switch""}}",,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}}","{""Metroid"": {""url"": ""https://www.grouvee.com/games/franchise/531-metroid/""}}","{""Mercury Steam Entertainment S.L."": {""url"": ""https://www.grouvee.com/games/company/9994-mercury-steam-entertainment-sl/""}, ""Nintendo EPD"": {""url"": ""https://www.grouvee.com/games/company/11094-nintendo-epd/""}}","{""Nintendo"": {""url"": ""https://www.grouvee.com/games/company/11089-nintendo/""}}",2021-10-08,https://www.grouvee.com/games/88239-metroid-dread/,83057
89095,Lies of P,"{""Wish List"": {""date_added"": ""2023-09-20T13:59:33Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 277}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},"{""Round 8 Studios"": {""url"": ""https://www.grouvee.com/games/company/13682-round-8-studios/""}}","{""Neowiz Games"": {""url"": ""https://www.grouvee.com/games/company/10872-neowiz-games/""}}",2023-09-19,https://www.grouvee.com/games/89095-lies-of-p/,83702
89342,Outer Wilds - Echoes of the Eye,"{""Played"": {""date_added"": ""2024-08-23T01:20:10Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547297-played/"", ""order"": 205}, ""Steam"": {""date_added"": ""2024-08-23T01:20:21Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547972-steam/"", ""order"": 280}, ""VR"": {""date_added"": ""2024-08-23T01:20:20Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 158}}",{},5,,[],[],{},{},{},{},2021-09-28,https://www.grouvee.com/games/89342-outer-wilds-echoes-of-the-eye/,3020-7783
89679,Escape Simulator,"{""Wish List"": {""date_added"": ""2023-08-15T08:15:21Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 254}, ""VR"": {""date_added"": ""2023-08-15T08:15:23Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 136}}","{""PC"": {""url"": ""https://www.grouvee.com/games/?platform=pc""}}",,,[],[],"{""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}",{},"{""Pine Studio"": {""url"": ""https://www.grouvee.com/games/company/12199-pine-studio/""}}","{""Pine Studio"": {""url"": ""https://www.grouvee.com/games/company/12199-pine-studio/""}}",2021-10-19,https://www.grouvee.com/games/89679-escape-simulator/,84142
90430,Legendary Tales,"{""Wish List"": {""date_added"": ""2023-08-15T08:08:23Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 240}, ""VR"": {""date_added"": ""2023-08-15T08:08:25Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 122}}","{""PC"": {""url"": ""https://www.grouvee.com/games/?platform=pc""}}",,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},"{""Urban Wolf Games Inc."": {""url"": ""https://www.grouvee.com/games/company/23877-urban-wolf-games-inc/""}}","{""Urban Wolf Games Inc."": {""url"": ""https://www.grouvee.com/games/company/23877-urban-wolf-games-inc/""}}",2021-09-09,https://www.grouvee.com/games/90430-legendary-tales/,84697
90442,Hubris,"{""Wish List"": {""date_added"": ""2023-08-15T07:55:20Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 215}, ""VR"": {""date_added"": ""2023-08-15T07:55:21Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 95}}","{""PC"": {""url"": ""https://www.grouvee.com/games/?platform=pc""}}",,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}",{},"{""Cyborn B.V."": {""url"": ""https://www.grouvee.com/games/company/23882-cyborn-bv/""}}","{""Cyborn B.V."": {""url"": ""https://www.grouvee.com/games/company/23882-cyborn-bv/""}}",2022-12-07,https://www.grouvee.com/games/90442-hubris/,84707
90511,Wanderer,"{""Backlog"": {""date_added"": ""2023-04-21T04:34:39Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547298-backlog/"", ""order"": 280}, ""Steam"": {""date_added"": ""2023-04-21T04:34:39Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547972-steam/"", ""order"": 250}}",{},,,"[{""date_started"": ""None"", ""date_finished"": ""None"", ""seconds_played"": 1860, ""level_of_completion"": null}]",[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}",{},"{""Oddboy"": {""url"": ""https://www.grouvee.com/games/company/11424-oddboy/""}}","{""Oddboy"": {""url"": ""https://www.grouvee.com/games/company/11424-oddboy/""}}",2022-01-27,https://www.grouvee.com/games/90511-wanderer/,
90513,District Steel,"{""Wish List"": {""date_added"": ""2023-08-15T07:51:10Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 204}, ""VR"": {""date_added"": ""2023-08-15T07:51:15Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 84}}","{""PC"": {""url"": ""https://www.grouvee.com/games/?platform=pc""}}",,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}}",{},"{""Barricade Studio"": {""url"": ""https://www.grouvee.com/games/company/23915-barricade-studio/""}}","{""Barricade Studio"": {""url"": ""https://www.grouvee.com/games/company/23915-barricade-studio/""}}",2023-02-16,https://www.grouvee.com/games/90513-district-steel/,84762
90541,Undead Citadel,"{""Wish List"": {""date_added"": ""2023-08-15T07:54:21Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 212}, ""VR"": {""date_added"": ""2023-08-15T07:54:23Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 92}}",{},,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}}",{},"{"" Dark Curry S.L."": {""url"": ""https://www.grouvee.com/games/company/23929-dark-curry-sl/""}}","{"" Dark Curry S.L."": {""url"": ""https://www.grouvee.com/games/company/23929-dark-curry-sl/""}}",,https://www.grouvee.com/games/90541-undead-citadel/,84785
91211,Animal Well,"{""Played"": {""date_added"": ""2024-08-23T01:19:54Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547297-played/"", ""order"": 204}}",{},,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Platformer"": {""url"": ""https://www.grouvee.com/games/?genre=platformer""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}",{},"{""Shared Memory"": {""url"": ""https://www.grouvee.com/games/company/24131-shared-memory/""}}","{""Shared Memory"": {""url"": ""https://www.grouvee.com/games/company/24131-shared-memory/""}}",2024-05-09,https://www.grouvee.com/games/91211-animal-well/,85432
92072,Ghostbusters VR,"{""Wish List"": {""date_added"": ""2023-08-15T08:01:09Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 227}, ""VR"": {""date_added"": ""2023-08-15T08:01:11Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 108}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}","{""Ghostbusters"": {""url"": ""https://www.grouvee.com/games/franchise/473-ghostbusters/""}}","{""nDreams"": {""url"": ""https://www.grouvee.com/games/company/10795-ndreams/""}}","{"" Sony Pictures Virtual Reality"": {""url"": ""https://www.grouvee.com/games/company/20406-sony-pictures-virtual-reality/""}}",2023,https://www.grouvee.com/games/92072-ghostbusters-vr/,85962
92084,F1 22,"{""Wish List"": {""date_added"": ""2023-08-15T08:11:42Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 247}, ""VR"": {""date_added"": ""2023-08-15T08:11:44Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 129}}",{},,,[],[],"{""Driving/Racing"": {""url"": ""https://www.grouvee.com/games/?genre=drivingracing""}, ""Simulation"": {""url"": ""https://www.grouvee.com/games/?genre=simulation""}}","{""Formula 1"": {""url"": ""https://www.grouvee.com/games/franchise/742-formula-1/""}}","{""Codemasters"": {""url"": ""https://www.grouvee.com/games/company/3146-codemasters/""}}","{""Electronic Arts"": {""url"": ""https://www.grouvee.com/games/company/4907-electronic-arts/""}}",2022-06-28,https://www.grouvee.com/games/92084-f1-22/,85973
92170,The Stanley Parable: Ultra Deluxe,"{""Played"": {""date_added"": ""2023-01-01T08:41:23Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547297-played/"", ""order"": 186}, ""Completed"": {""date_added"": ""2023-01-01T08:41:24Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547301-completed/"", ""order"": 26}}",{},,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}}","{""The Stanley Parable"": {""url"": ""https://www.grouvee.com/games/franchise/5240-the-stanley-parable/""}}","{""Crows Crows Crows"": {""url"": ""https://www.grouvee.com/games/company/3558-crows-crows-crows/""}}","{""Crows Crows Crows"": {""url"": ""https://www.grouvee.com/games/company/3558-crows-crows-crows/""}}",2022-04-27,https://www.grouvee.com/games/92170-the-stanley-parable-ultra-deluxe/,86034
92247,Rooms of Realities,"{""Wish List"": {""date_added"": ""2023-08-15T08:14:59Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 253}, ""VR"": {""date_added"": ""2023-08-15T08:15:00Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 135}}","{""PC"": {""url"": ""https://www.grouvee.com/games/?platform=pc""}}",,,[],[],"{""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}, ""Simulation"": {""url"": ""https://www.grouvee.com/games/?genre=simulation""}}",{},"{""Bluekey"": {""url"": ""https://www.grouvee.com/games/company/24684-bluekey/""}}","{""Gamedust"": {""url"": ""https://www.grouvee.com/games/company/19184-gamedust/""}}",2023-06-13,https://www.grouvee.com/games/92247-rooms-of-realities/,86079
92318,Another Crab's Treasure,"{""Wish List"": {""date_added"": ""2024-07-22T15:12:51Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 282}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}}",{},"{""Aggro Crab"": {""url"": ""https://www.grouvee.com/games/company/516-aggro-crab/""}}","{""Aggro Crab"": {""url"": ""https://www.grouvee.com/games/company/516-aggro-crab/""}}",2024-04-25,https://www.grouvee.com/games/92318-another-crabs-treasure/,86131
92336,BONELAB,"{""Played"": {""date_added"": ""2022-12-25T09:52:49Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547297-played/"", ""order"": 184}, ""Completed"": {""date_added"": ""2023-01-01T08:52:55Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547301-completed/"", ""order"": 27}, ""Steam"": {""date_added"": ""2022-12-25T09:52:49Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547972-steam/"", ""order"": 244}}",{},,,"[{""date_started"": ""None"", ""date_finished"": ""None"", ""seconds_played"": 305280, ""level_of_completion"": null}]",[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=adventure""}, ""Simulation"": {""url"": ""https://www.grouvee.com/games/?genre=simulation""}}",{},"{""Stress Level Zero"": {""url"": ""https://www.grouvee.com/games/company/15313-stress-level-zero/""}}","{""Stress Level Zero"": {""url"": ""https://www.grouvee.com/games/company/15313-stress-level-zero/""}}",2022,https://www.grouvee.com/games/92336-bonelab/,
93086,The Walking Dead: Saints & Sinners - Chapter 2: Retribution,"{""Backlog"": {""date_added"": ""2024-01-24T04:39:17Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547298-backlog/"", ""order"": 284}, ""Steam"": {""date_added"": ""2024-01-24T04:39:17Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547972-steam/"", ""order"": 258}}",{},,,[],[],"{""Action-Adventure"": {""url"": ""https://www.grouvee.com/games/?genre=action-adventure""}, ""First-Person Shooter"": {""url"": ""https://www.grouvee.com/games/?genre=first-person-shooter""}}","{""The Walking Dead"": {""url"": ""https://www.grouvee.com/games/franchise/2310-the-walking-dead/""}}","{""The Workshop"": {""url"": ""https://www.grouvee.com/games/company/16289-the-workshop/""}}","{""Skybound Entertainment"": {""url"": ""https://www.grouvee.com/games/company/14531-skybound-entertainment/""}, ""The Workshop"": {""url"": ""https://www.grouvee.com/games/company/16289-the-workshop/""}}",2022-12-01,https://www.grouvee.com/games/93086-the-walking-dead-saints-sinners-chapter-2-retribution/,86330
93247,Cocoon,"{""Wish List"": {""date_added"": ""2024-07-22T16:00:33Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 284}}",{},,,[],[],"{""Puzzle"": {""url"": ""https://www.grouvee.com/games/?genre=puzzle""}}",{},"{""Geometric Interactive"": {""url"": ""https://www.grouvee.com/games/company/24904-geometric-interactive/""}}","{""Annapurna Interactive"": {""url"": ""https://www.grouvee.com/games/company/18491-annapurna-interactive/""}}",2023-09-29,https://www.grouvee.com/games/93247-cocoon/,86454
93271,FOREWARNED,"{""Wish List"": {""date_added"": ""2023-08-15T08:10:06Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 245}, ""VR"": {""date_added"": ""2023-08-15T08:10:07Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 127}}","{""PC"": {""url"": ""https://www.grouvee.com/games/?platform=pc""}}",,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}, ""Horror"": {""url"": ""https://www.grouvee.com/games/?genre=horror""}}",{},"{""Dreambyte Games"": {""url"": ""https://www.grouvee.com/games/company/24915-dreambyte-games/""}}","{""Dreambyte Games"": {""url"": ""https://www.grouvee.com/games/company/24915-dreambyte-games/""}}",2021-09-10,https://www.grouvee.com/games/93271-forewarned/,
93331,Requisition VR,"{""Wish List"": {""date_added"": ""2023-08-15T08:09:07Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547300-wish-list/"", ""order"": 242}, ""VR"": {""date_added"": ""2023-08-15T08:09:09Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/600159-vr/"", ""order"": 124}}","{""PC"": {""url"": ""https://www.grouvee.com/games/?platform=pc""}}",,,[],[],"{""Action"": {""url"": ""https://www.grouvee.com/games/?genre=action""}}",{},"{""Arcadia"": {""url"": ""https://www.grouvee.com/games/company/1082-arcadia/""}}","{""Spheroom"": {""url"": ""https://www.grouvee.com/games/company/24970-spheroom/""}}",2022-Q3,https://www.grouvee.com/games/93331-requisition-vr/,86527
93510,Zenith: The Last City,"{""Backlog"": {""date_added"": ""2023-04-21T04:34:39Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547298-backlog/"", ""order"": 279}, ""Steam"": {""date_added"": ""2023-04-21T04:34:39Z"", ""url"": ""https://www.grouvee.com/user/104346-Wacken/shelves/547972-steam/"", ""order"": 249}}",{},,,"[{""date_started"": ""None"", ""date_finished"": ""None"", ""seconds_played"": 6840, ""level_of_completion"": null}]",[],"{""MMORPG"": {""url"": ""https://www.grouvee.com/games/?genre=mmorpg""}, ""Role-Playing"": {""url"": ""https://www.grouvee.com/games/?genre=role-playing""}}",{},"{""Ramen VR"": {""url"": ""https://www.grouvee.com/games/company/25069-ramen-vr/""}}","{""Ramen VR"": {""url"": ""https://www.grouvee.com/games/company/25069-ramen-vr/""}}",2022-01-27,https://www.grouvee.com/games/93510-zenith-the-last-city/,86678
